#,prog_code,institution_name,programme_name,cutoff_2018,cutoff_2019,cutoff_2020,cutoff_2021,cutoff_2022,cutoff_2023,cutoff_2024,qualification_type,minimum_mean_grade,subject_requirements,cluster_or_points_info,course_description,career_paths,notes,source_reference
1,1077131,KENYA METHODIST UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY,39.714,42.259,43.777,43.816,38.04,42.636,43.076,Degree,,,,,,,
2,1057131,EGERTON UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY,42.743,43.706,44.207,43.749,44.079,44.563,44.504,Degree,,,,,,,
3,1087131,KISII UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,39.003,42.746,43.786,43.815,44.012,44.434,44.149,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
4,1082131,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,41.672,43.349,43.839,43.841,44.026,44.435,44.16,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
5,1063131,TECHNICAL UNIVERSITY OF MOMBASA,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,,,,,,,43.734,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
6,1116131,UZIMA UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY (M.B.CH.B.),34.766,40.296,42.877,43.347,33.193,40.547,41.734,Degree,,,,,,,
7,1111131,KENYATTA UNIVERSITY,BACHELOR OF MEDICINE & BACHELOR OF SURGERY (M.B.CH.B.),43.639,44.609,44.937,44.995,44.914,45.433,44.904,Degree,,,,,,,
8,1229131,MASENO UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY (WITH IT),42.259,43.586,44.083,44.143,44.463,44.787,44.602,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
9,1279131,MOUNT KENYA UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,41.005,44.042,44.436,44.557,43.486,44.35,44.504,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
10,1263131,UNIVERSITY OF NAIROBI,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,44.16,45.073,45.317,45.106,45.034,45.584,44.926,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
11,1249131,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,43.239,44.344,44.54,44.62,44.611,45.048,44.834,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
12,1117131,PWANI UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY,,,,,,44.434,43.048,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
13,1253131,MOI UNIVERSITY,BACHELOR OF MEDICINE AND BACHELOR OF SURGERY (MBCHB),43.71,44.599,44.59,44.44,44.492,45.087,42.066,Degree,A,Biology A-; Chemistry A-; Mathematics/Physics B+; English/Kiswahili B,"Cluster 4 (Biological Sciences): Biology, Chemistry, Physics/Mathematics heavily weighted",Comprehensive medical training covering pre-clinical sciences and clinical rotations.,"Medical doctor, surgeon, specialist physician, public health officer",Internship and Kenya Medical Practitioners and Dentists Council (KMPDC) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
1,1105132,CHUKA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),37.822,39.383,39.937,40.183,41.319,41.38,41.023,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
2,1093132,UNIVERSITY OF EMBU,BACHELOR OF SCIENCE (NURSING),36.073,37.682,38.848,39.293,40.621,39.387,40.171,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
3,1082132,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),38.989,40.091,40.996,41.112,41.939,42.475,40.358,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
4,1079132,KIRINYAGA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),30.035,36.906,38.403,38.608,39.509,39.875,39.372,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
5,1087132,KISII UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,34.337,38.737,40.431,40.424,41.825,42.08,41.164,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
6,1077132,KENYA METHODIST UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,34.725,37.857,39.353,40.353,35.575,39.32,38.665,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
7,1061132,KABARAK UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,37.237,39.361,40.805,41.497,37.592,39.768,40.468,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
8,1057132,EGERTON UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,39.375,40.695,41.338,40.995,41.947,42.166,42.049,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
9,1173132,DEDAN KIMATHI UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE IN NURSING SCIENCE,37.081,38.98,39.706,40.241,41.269,40.629,40.07,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
10,1229132,MASENO UNIVERSITY,"BACHELOR OF SCIENCE (NURSING, WITH IT)",39.285,40.57,41.175,41.59,42.357,42.529,41.836,Degree,,,,,,,
11,1117132,PWANI UNIVERSITY,BACHELOR OF SCIENCE (NURSING AND PUBLIC HEALTH),36.734,38.218,38.879,39.424,40.22,40.461,39.838,Degree,,,,,,,
12,1111132,KENYATTA UNIVERSITY,BACHELOR OF SCIENCE (NURSING AND PUBLIC HEALTH),40.486,42.127,42.369,42.67,42.773,43.051,40.809,Degree,,,,,,,
13,1600132,ALUPE UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,,,,,39.156,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
14,1425132,ZETECH UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,,,,,35.955,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
15,1244132,KARATINA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,32.639,37.246,38.492,38.804,39.712,39.777,39.658,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
16,1685132,THARAKA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),,,,,,,39.715,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
17,1580132,KENYATTA UNIVERSITY - MAMA NGINA UNIVERSITY COLLEGE,BACHELOR OF SCIENCE (NURSING),,,,36.957,40.027,40.891,40.726,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
18,1263132,UNIVERSITY OF NAIROBI,BACHELOR OF SCIENCE (NURSING),40.779,42.485,42.727,42.922,43.297,43.676,41.935,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
19,1253132,MOI UNIVERSITY,BACHELOR OF SCIENCE (NURSING),40.228,41.786,41.752,41.261,42.216,42.39,36.592,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
20,1246132,MURANG'A UNIVERSITY OF TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),,,,36.484,39.901,40.399,39.052,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
21,1240132,MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY,BACHELOR OF SCIENCE (NURSING),35.959,38.026,38.992,39.676,40.451,40.452,38.64,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
22,1166132,SOUTH EASTERN KENYA UNIVERSITY,BACHELOR OF SCIENCE (NURSING),26.645,35.75,37.728,38.18,39.03,39.547,39.342,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
23,1118132,UNIVERSITY OF KABIANGA,BACHELOR OF SCIENCE (NURSING),36.899,38.746,38.931,40.114,40.834,41.076,40.003,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
24,1495132,LUKENYA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,,,,,28.948,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
25,1480132,CATHOLIC UNIVERSITY OF EASTERN  AFRICA,BACHELOR OF SCIENCE IN NURSING,35.106,37.754,39.334,40.479,37.182,39.817,39.609,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
26,1470132,KAIMOSI FRIENDS UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,34.754,37.808,39.784,40.008,39.061,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
27,1279132,MOUNT KENYA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,37.46,39.979,41.257,42.026,41.098,41.626,41.325,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
28,1249132,JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,BACHELOR OF SCIENCE IN NURSING,39.952,41.217,42.097,42.368,42.73,42.95,41.614,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
29,1196132,PRESBYTERIAN UNIVERSITY OF EAST AFRICA,BACHELOR OF SCIENCE IN NURSING,25.465,33.426,37.01,38.227,27.25,35.386,36.671,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
30,1192132,GREAT LAKES UNIVERSITY OF KISUMU,BACHELOR OF SCIENCE IN NURSING,31.131,,34.754,37.392,36.13,36.378,36.19,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
31,1169132,KENYA HIGHLANDS EVANGELICAL UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,,,,25.774,35.725,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
32,1165132,MAASAI MARA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,36.18,38.154,38.241,38.825,40.529,40.515,40.069,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
33,1162132,DAYSTAR UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,36.295,38.642,39.332,29.85,36.051,37.512,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
34,1116132,UZIMA UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,26.738,33.741,37.503,38.377,26.401,35.483,36.484,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
35,1108132,KIBABII UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,,,35.982,38.696,40.077,40.305,39.838,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
36,1107132,ST PAULS UNIVERSITY,BACHELOR OF SCIENCE IN NURSING,26.668,35.205,37.581,38.486,33.733,37.302,37.623,Degree,C,Biology C+; Chemistry C+; English/Kiswahili C+; Mathematics C,"Cluster 4 (Biological Sciences): Biology, Chemistry weighted","Training in patient care, clinical nursing, midwifery and community health.","Registered nurse, midwife, nurse educator, community health nurse",Nursing Council of Kenya (NCK) registration required,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
1,1105133,CHUKA UNIVERSITY,BACHELOR OF COMMERCE,30.024,31.469,28.986,24.769,23.266,25.421,26.33,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
2,1103133,KCA UNIVERSITY,BACHELOR OF COMMERCE,27.924,29.858,27.111,25.523,21.444,21.375,,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
3,1093133,UNIVERSITY OF EMBU,BACHELOR OF COMMERCE,24.588,25.446,24.057,22.544,21.444,21.375,23.007,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
4,1088133,GRETSA UNIVERSITY,BACHELOR OF COMMERCE,23.975,24.373,22.361,22.544,21.444,21.375,,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
5,1087133,KISII UNIVERSITY,BACHELOR OF COMMERCE,26.917,29.278,27.197,22.544,21.444,24.305,23.775,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
6,1082133,MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY,BACHELOR OF COMMERCE,29.692,30.367,27.59,24.453,21.444,23.929,23.175,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
7,1079133,KIRINYAGA UNIVERSITY,BACHELOR OF COMMERCE,23.743,24.543,22.361,22.544,21.444,21.375,,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
8,1068133,PAN AFRICA CHRISTIAN UNIVERSITY,BACHELOR OF COMMERCE,25.367,27.252,22.361,22.544,21.444,21.375,,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
9,1066133,MANAGEMENT UNIVERSITY OF AFRICA,BACHELOR OF COMMERCE,24.009,23.737,22.361,22.544,21.444,21.375,,Degree,C,Mathematics C+; English/Kiswahili C+; any Business subject C,"Cluster 1 (Arts/Humanities) or Cluster 3: Mathematics, Business Studies weighted","Covers accounting, finance, marketing, management and entrepreneurship.","Accountant, business analyst, banker, marketing manager, entrepreneur",CPA(K) or ACCA often pursued alongside or after the degree,KUCCPS Programme Guidelines; kuccps.net; Kenya Higher Education Sector Knowledge Base
